,d.id,n.N_Name,count(s)
17377,MONDO:0010011,['SCHIZENCEPHALY'],3
17378,MONDO:0011475,"['CMT4B2', 'SBF2 CHARCOT-MARIE-TOOTH DISEASE TYPE 4', 'CHARCOT-MARIE-TOOTH DISEASE TYPE 4 CAUSED BY MUTATION IN SBF2', 'CHARCOT-MARIE-TOOTH NEUROPATHY TYPE 4B2', 'AUTOSOMAL RECESSIVE CHARCOT-MARIE-TOOTH DISEASE WITH FOCALLY FOLDED MYELIN SHEATHS TYPE 4B2', 'CMT 4B2', 'CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 4B2', 'CHARCOT MARIE TOOTH DISEASE TYPE 4B2', 'CHARCOT-MARIE-TOOTH DISEASE, WITH FOCALLY FOLDED MYELIN SHEATHS, AUTOSOMAL RECESSIVE, TYPE 4B2', 'CHARCOT-MARIE-TOOTH DISEASE, TYPE 4B2; CMT4B2', 'CHARCOT-MARIE-TOOTH DISEASE, TYPE 4B2', 'CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 4B2, WITH EARLY-ONSET GLAUCOMA', 'CHARCOT-MARIE-TOOTH DISEASE, TYPE 4B2, WITH EARLY-ONSET GLAUCOMA', 'CHARCOT-MARIE-TOOTH DISEASE TYPE 4B2']",23
17379,MONDO:0011476,"['IMMUNODEFICIENCY BY DEFECTIVE EXPRESSION OF HLA CLASS TYPE 1', 'HLA CLASS I DEFICIENCY', 'BARE LYMPHOCYTE SYNDROME TYPE 1', 'BLS, TYPE I', 'IMMUNODEFICIENCY BY DEFECTIVE EXPRESSION OF HLA CLASS 1', 'BARE LYMPHOCYTE SYNDROME TYPE I', 'BLSI', 'HLA CLASS 1 DEFICIENCY', 'BLS, TYPE 1', 'BARE LYMPHOCYTE SYNDROME, TYPE 1', 'BLS TYPE 1', 'BARE LYMPHOCYTE SYNDROME, TYPE I', 'MHC CLASS I DEFICIENCY']",10
17380,MONDO:0011473,"['LEBER CONGENITAL AMAUROSIS TYPE 5', 'LCA5', 'LCA5 LEBER CONGENITAL AMAUROSIS', 'LEBER CONGENITAL AMAUROSIS CAUSED BY MUTATION IN LCA5', 'LEBER CONGENITAL AMAUROSIS 5', 'AMAUROSIS CONGENITA OF LEBER, TYPE 5', 'LEBER CONGENITAL AMAUROSIS 5; LCA5']",5
17381,MONDO:0008922,"['MITOCHONDRIAL DNA DEPLETION SYNDROME 10', 'SENGERS SYNDROME', 'MITOCHONDRIAL DNA DEPLETION SYNDROME 10 (CARDIOMYOPATHIC TYPE)', 'CARDIOMYOPATHY AND CATARACT', 'CATARACT AND CARDIOMYOPATHY', 'CARDIOMYOPATHIC MITOCHONDRIAL DNA DEPLETION SYNDROME 10', 'CONGENITAL CATARACT-HYPERTROPHIC CARDIOMYOPATHY-MITOCHONDRIAL MYOPATHY SYNDROME']",24
17382,MONDO:0010010,"['SCHINZEL-GIEDION SYNDROME', 'SGS', 'SCHINZEL-GIEDION MIDFACE-RETRACTION SYNDROME', 'SCHINZEL GIEDION SYNDROME', 'SCHINZEL GIEDION MIDFACE-RETRACTION SYNDROME', 'SCHINZEL-GIEDION MIDFACE RETRACTION SYNDROME']",61
17383,MONDO:0011474,"['PROGRESSIVE FAMILIAL HEART BLOCK CAUSED BY MUTATION IN TRPM4', 'TRPM4 PROGRESSIVE FAMILIAL HEART BLOCK', 'PFHB1B', 'PFHBIB', 'HEART BLOCK PROGRESSIVE FAMILIAL TYPE 1B', 'PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IB', 'PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IB; PFHB1B', 'PROGRESSIVE FAMILIAL HEART BLOCK, TYPE 1B', 'PROGRESSIVE FAMILIAL HEART BLOCK TYPE 1B', 'PROGRESSIVE FAMILIAL HEART BLOCK TYPE IB']",8
17384,MONDO:0011472,"['ECTODERMAL DYSPLASIA-SKIN FRAGILITY SYNDROME', 'MCGRATH SYNDROME', 'ECTODERMAL DYSPLASIA SKIN FRAGILITY SYNDROME', 'ECTODERMAL DYSPLASIA - SKIN FRAGILITY SYNDROME', 'ECTODERMAL DYSPLASIA/SKIN FRAGILITY SYNDROME', 'EPIDERMOLYSIS BULLOSA SIMPLEX DUE TO PLAKOPHILIN DEFICIENCY']",2
17385,http://purl.obolibrary.org/obo/OMIM_300210,,3
17386,MONDO:0008929,"['MARTSOLF SYNDROME', 'CATARACT-MENTAL RETARDATION-HYPOGONADISM', 'CATARACT-INTELLECTUAL DISABILITY-HYPOGONADISM SYNDROME']",41
17387,http://purl.obolibrary.org/obo/OMIM_313400,,20
17388,MONDO:0010009,"['ROBERTS-SC PHOCOMELIA SYNDROME', 'PSEUDOTHALIDOMIDE SYNDROME', 'SC PSEUDOTHALIDOMIDE SYNDROME', 'PHOCOMELIA-PSEUDOTHALIDOMIDE SYNDROME', 'SC PHOCOMELIA SYNDROME', 'HYPOMELIA HYPOTRICHOSIS FACIAL HEMANGIOMA SYNDROME']",25
17389,MONDO:0010005,"['SACCHAROPINURIA', 'SACCHAROPINE DEHYDROGENASE DEFICIENCY', 'HYPERLYSINEMIA TYPE II', 'HYPERLYSINEMIA, TYPE 2', 'ALPHA-AMINOADIPIC SEMIALDEHYDE SYNTHASE DEFICIENCY']",7
17390,MONDO:0011469,"['CAMT', 'CONGENITAL AMEGAKARYOCYTIC THROMBOCYTOPENIC PURPURA', 'AMEGAKARYOCYTIC THROMBOCYTOPENIA, CONGENITAL; CAMT', 'THROMBOCYTOPENIA CONGENITAL AMEGAKARYOCYTIC', 'AMEGAKARYOCYTIC THROMBOCYTOPENIA, CONGENITAL', 'CONGENITAL AMEGAKARYOCYTIC THROMBOCYTOPENIA']",6
17391,MONDO:0010006,"['GM2 GANGLIOSIDOSIS 0 VARIANT', 'SANDHOFF JATZKEWITZ DISEASE', 'SANDHOFF DISEASE', 'HEXOSAMINIDASES A AND B DEFICIENCY', 'GM2 GANGLIOSIDOSIS, 0 VARIANT', 'SANDHOFF-JATZKEWITZ-PILZ DISEASE', 'GM2 GANGLIOSIDOSIS, TYPE 2', 'TOTAL HEXOSAMINIDASE DEFICIENCY', 'SANDHOFF DISEASE, JUVENILE TYPE', 'GM2-GANGLIOSIDOSIS, TYPE 2', 'HEXOSAMINIDASE A AND B DEFICIENCY DISEASE', 'BETA-HEXOSAMINIDASE-BETA-SUBUNIT DEFICIENCY', 'SANDHOFF DISEASE, INFANTILE TYPE', 'SANDHOFF DISEASE, ADULT TYPE']",24
17392,MONDO:0011468,"['HMSNP', 'HEREDITARY MOTOR AND SENSORY NEUROPATHY, PROXIMAL TYPE', 'HEREDITARY MOTOR AND SENSORY NEUROPATHY, PROXIMAL TYPE, FORMERLY', 'NEUROPATHY, HEREDITARY MOTOR AND SENSORY, OKINAWA TYPE; HMSNO', 'HMSNO', 'NEUROPATHY, HEREDITARY MOTOR AND SENSORY, OKINAWA TYPE', 'HEREDITARY MOTOR AND SENSORY NEUROPATHY, OKINAWA TYPE']",20
17393,MONDO:0010002,"['CONGENITAL POIKILODERMA', 'RTS', 'POIKILODERMA OF ROTHMUND-THOMSON', 'ROTHMUND-THOMSON SYNDROME', 'POIKILODERMA ATROPHICANS AND CATARACT', 'ROTHMUND-THOMSON SYNDROME; RTS', 'POIKILODERMA CONGENITALE']",40
17394,MONDO:0011466,"['WDM', 'WELANDER DISTAL MYOPATHY', 'WELANDER DISTAL MYOPATHY, SWEDISH TYPE', 'MUSCULAR DYSTROPHY, DISTAL, LATE-ONSET, AUTOSOMAL DOMINANT', 'MYOPATHY, DISTAL, SWEDISH', 'WELANDER DISTAL MYOPATHY; WDM', 'DISTAL MYOPATHY, SWEDISH TYPE', 'DISTAL MYOPATHY, WELANDER TYPE']",9
17395,MONDO:0008915,"['CARDIOGENITAL SYNDROME', 'NAJJAR SYNDROME', 'MALOUF SYNDROME', 'CARDIOMYOPATHY, DILATED, WITH HYPERGONADOTROPIC HYPOGONADISM', 'GENITAL ANOMALY WITH CARDIOMYOPATHY', 'CARDIOMYOPATHY WITH PRIMARY TESTICULAR FAILURE', 'CARDIOMYOPATHY, CONGESTIVE, WITH HYPERGONADOTROPIC HYPOGONADISM', 'DILATED CARDIOMYOPATHY WITH HYPERGONADOTROPIC HYPOGONADISM', 'CARDIOMYOPATHY, DILATED, WITH PREMATURE OVARIAN FAILURE', 'DILATED CARDIOMYOPATHY-HYPERGONADOTROPIC HYPOGONADISM SYNDROME']",11
17396,MONDO:0011464,"['SPINOCEREBELLAR ATAXIA TYPE 11', 'SCA11', 'SPINOCEREBELLAR ATAXIA 11; SCA11', 'SPINOCEREBELLAR ATAXIA 11']",7
17397,MONDO:0011461,"['FEBRILE SEIZURES, FAMILIAL CAUSED BY MUTATION IN SCN1A', 'GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2', 'SCN1A FEBRILE SEIZURES, FAMILIAL', 'GEFS+, TYPE 2', 'GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2; GEFSP2', 'GEFSP2', 'FEBRILE SEIZURES, FAMILIAL, 3A']",10
17398,MONDO:0008910,['CARBOXYPEPTIDASE N DEFICIENCY'],2
17399,MONDO:0011462,"['FRA', 'FAMILIAL RECURRENT ARTHRITIS', 'PAPA', 'PAPA SYNDROME', 'PAPAS', 'PYOGENIC STERILE ARTHRITIS, PYODERMA GANGRENOSUM, AND ACNE', 'PYOGENIC ARTHRITIS, PYODERMA GANGRENOSUM AND ACNE', 'PYOGENIC ARTHRITIS, PYODERMA GANGRENOSUM, AND SEVERE CYSTIC ACNE', 'PYOGENIC ARTHRITIS-PYODERMA GANGRENOSUM-ACNE SYNDROME']",5
17400,http://purl.obolibrary.org/obo/OMIM_277580,,19
17401,MONDO:0008918,"['CACT DEFICIENCY', 'CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY', 'CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY; CACTD', 'CACTD']",22
17402,MONDO:0008919,"['RENAL CARNITINE TRANSPORT DEFECT', 'DEFICIENCY OF PLASMA-MEMBRANE CARNITINE TRANSPORTER', 'CARNITINE TRANSPORTER DEFECT', 'CARNITINE UPTAKE DEFICIENCY', 'SPCD', 'CARNITINE UPTAKE DEFECT', 'CARNITINE TRANSPORTER DEFICIENCY', 'PRIMARY CARNITINE DEFICIENCY', 'CARNITINE DEFICIENCY', 'CUD', 'CDSP', 'SYSTEMIC CARNITINE DEFICIENCY', 'CARNITINE TRANSPORTER, PLASMA-MEMBRANE, DEFICIENCY OF', 'CARNITINE DEFICIENCY, SYSTEMIC, DUE TO DEFECT IN RENAL REABSORPTION OF CARNITINE', 'CARNITINE PLASMA-MEMBRANE TRANSPORTER DEFICIENCY', 'CARNITINE DEFICIENCY, SYSTEMIC PRIMARY; CDSP', 'CARNITINE DEFICIENCY, SYSTEMIC PRIMARY', 'CARNITINE DEFICIENCY, PRIMARY', 'SYSTEMIC PRIMARY CARNITINE DEFICIENCY', 'SYSTEMIC PRIMARY CARNITINE DEFICIENCY DISEASE']",26
17403,http://purl.obolibrary.org/obo/OMIM_234050,,28
17404,http://purl.obolibrary.org/obo/OMIM_219730,,12
17405,MONDO:0011459,"['ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA TYPE 5', 'TMEM43 ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY', 'ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, TYPE 5', 'ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY CAUSED BY MUTATION IN TMEM43', 'ARVD5', 'FAMILIAL ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA 5', 'ARVC5', 'ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY 5', 'ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 5; ARVD5', 'ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 5', 'ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA 5']",11
17406,MONDO:0011457,"['ATAXIA - TELANGIECTASIA-LIKE DISORDER', 'ATAXIA-TELANGIECTASIA-LIKE DISORDER TYPE 1', 'ATLD', 'ATLD1', 'ATAXIA-TELANGIECTASIA-LIKE DISORDER 1']",19
17407,MONDO:0011458,"['LEBER CONGENITAL AMAUROSIS 4', 'AIPL1 LEBER CONGENITAL AMAUROSIS', 'LEBER CONGENITAL AMAUROSIS TYPE 4', 'LEBER CONGENITAL AMAUROSIS CAUSED BY MUTATION IN AIPL1', 'LCA4', 'RETINITIS PIGMENTOSA, JUVENILE, AIPL1-RELATED', 'CONE-ROD DYSTROPHY, AIPL1-RELATED', 'AMAUROSIS CONGENITA OF LEBER, TYPE 4', 'LEBER CONGENITAL AMAUROSIS 4; LCA4']",11
17408,MONDO:0011456,"['NPHP3', 'NEPHRONOPHTHISIS 3', 'NPHP3 NEPHRONOPHTHISIS (DISEASE)', 'NEPHRONOPHTHISIS TYPE 3', 'NPH3', 'NEPHRONOPHTHISIS (DISEASE) CAUSED BY MUTATION IN NPHP3', 'NEPHRONOPHTHISIS 3; NPHP3']",10
17409,MONDO:0008903,"['MALIGNANT NEOPLASM OF LUNG', 'MALIGNANT LUNG NEOPLASM', 'MALIGNANT TUMOR OF THE LUNG', 'MALIGNANT TUMOR OF LUNG', 'MALIGNANT LUNG TUMOR', 'LUNG CANCER', 'CANCER OF LUNG', 'MALIGNANT NEOPLASM OF THE LUNG', 'LUNG CANCER, PROTECTION AGAINST', 'ALVEOLAR CELL CARCINOMA', 'NONSMALL CELL LUNG CANCER', 'LUNG NEOPLASM']",2
17410,MONDO:0011451,"['FATAL INFANTILE ENCEPHALOCARDIOMYOPATHY CAUSED BY MUTATION IN SCO2', 'CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY TYPE 1', 'SCO2 FATAL INFANTILE ENCEPHALOCARDIOMYOPATHY', 'CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 1', 'CYTOCHROME C OXIDASE DEFICIENCY, FATAL INFANTILE, WITH CARDIOENCEPHALOMYOPATHY', 'CARDIOENCEPHALOMYOPATHY, FATAL INFANTILE, DUE TO CYTOCHROME C OXIDASE DEFICIENCY 1; CEMCOX1', 'CEMCOX1']",16
17411,MONDO:0011452,"['LAH2', 'LIPH HYPOTRICHOSIS', 'HYPOTRICHOSIS TYPE 7', 'TOTAL MARI TYPE HYPOTRICHOSIS,', 'HYPOTRICHOSIS 7', 'HYPOTRICHOSIS CAUSED BY MUTATION IN LIPH', 'HYPT7', 'HYPOTRICHOSIS, LOCALIZED, AUTOSOMAL RECESSIVE 2', 'HYPOTRICHOSIS, TOTAL, MARI TYPE', 'TOTAL HYPOTRICHOSIS, MARI TYPE', 'ALOPECIA UNIVERSALIS CONGENITA, MARI TYPE', 'WH/HT', 'WOOLLY HAIR, AUTOSOMAL RECESSIVE 2, WITH OR WITHOUT HYPOTRICHOSIS', 'HYPOTRICHOSIS 7; HYPT7', 'MARI TYPE ALOPECIA UNIVERSALIS CONGENITA', 'HYPOTRICHOSIS, AUTOSOMAL RECESSIVE']",6
17412,http://purl.obolibrary.org/obo/OMIM_277590,,62
17413,http://purl.obolibrary.org/obo/OMIM_300238,,13
17414,http://purl.obolibrary.org/obo/OMIM_190330,,4
17415,MONDO:0008905,"['CANDIDIASIS, FAMILIAL, TYPE 2', 'INVASIVE CANDIDIASIS-DEEP DERMATOPHYTOSIS SYNDROME', 'CANDIDIASIS, FAMILIAL, 2; CANDF2', 'CANDIDIASIS FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL RECESSIVE', 'CANDIDIASIS, FAMILIAL CHRONIC MUCOCUTANEOUS, AUTOSOMAL RECESSIVE', 'CANDIDIASIS, FAMILIAL, 2', 'CANDF2', 'CARD9 IMMUNODEFICIENCY', 'CARD9 DEFICIENCY', 'PREDISPOSITION TO INVASIVE FUNGAL DISEASE DUE TO CARD9 DEFICIENCY']",7
17416,MONDO:0008907,"['CDG SYNDROME TYPE IA', 'CARBOHYDRATE DEFICIENT GLYCOPROTEIN SYNDROME TYPE IA', 'CONGENITAL DISORDER OF GLYCOSYLATION TYPE 1A', 'CONGENITAL DISORDER OF GLYCOSYLATION TYPE IA', 'PHOSPHOMANNOMUTASE 2 DEFICIENCY', 'CDG1A', 'CDG-IA', 'CDGIA', 'CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IA; CDG1A', 'JAEKEN SYNDROME', 'CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IA', 'CDG 1A', 'CARBOHYDRATE-DEFICIENT GLYCOPROTEIN SYNDROME TYPE 1A', 'CDG IA', 'CARBOHYDRATE-DEFICIENT GLYCOPROTEIN SYNDROME TYPE 1A (FORMERLY)', 'PMM2-CDG (CDG-IA)', 'CARBOHYDRATE-DEFICIENT GLYCOPROTEIN SYNDROME, TYPE IA', 'CARBOHYDRATE-DEFICIENT GLYCOPROTEIN SYNDROME, TYPE IA, FORMERLY', 'PMM2-CDG']",53
17417,MONDO:0008908,"['CARBOHYDRATE DEFICIENT GLYCOPROTEIN SYNDROME TYPE IIA', 'CDG-IIA', 'CONGENITAL DISORDER OF GLYCOSYLATION TYPE 2A', 'CDG2A', 'CONGENITAL DISORDER OF GLYCOSYLATION TYPE IIA', 'CDG SYNDROME TYPE IIA', 'N-ACETYLGLUCOSAMINYLTRANSFERASE 2 DEFICIENCY', 'CDGS2', 'CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIA; CDG2A', 'CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIA', 'CDG IIA', 'CARBOHYDRATE-DEFICIENT GLYCOPROTEIN SYNDROME, TYPE II', 'CARBOHYDRATE-DEFICIENT GLYCOPROTEIN SYNDROME, TYPE II, FORMERLY; CDGS2, FORMERLY', 'CDG 2A', 'CARBOHYDRATE-DEFICIENT GLYCOPROTEIN SYNDROME TYPE 2', 'MENTAL RETARDATION, GROWTH RETARDATION, PROMINENT COLUMELLA, AND OPEN MOUTH', 'CARBOHYDRATE-DEFICIENT GLYCOPROTEIN SYNDROME, TYPE II, FORMERLY', 'ALKURAYA SYNDROME', 'MGAT2-CDG (CDG-IIA)', 'MGAT2-CDG']",53
17418,MONDO:0008982,"['AREOLAR ATROPHY OF THE MACULA', 'CHOROIDAL DYSTROPHY', 'CENTRAL AREOLAR CHOROIDAL SCLEROSIS', 'CACD', 'CACD1', 'CHOROIDAL DYSTROPHY, CENTRAL AREOLAR, 1', 'CHOROIDAL DYSTROPHY CENTRAL AREOLAR', 'CENTRAL AREOLAR CHOROIDAL DYSTROPHY']",2
17419,http://purl.obolibrary.org/obo/OMIM_614175,,14
17420,MONDO:0008980,"['BOUCHER-NEUHÄUSER SYNDROME', 'BOUCHER-NEUHC$USER SYNDROME', 'ATAXIA - HYPOGONADISM - CHOROIDAL DYSTROPHY', 'CHORIORETINAL DYSTROPHY, SPINOCEREBELLAR ATAXIA AND HYPOGONADOTROPIC HYPOGONADISM', 'BOUCHER-NEUHAUSER SYNDROME; BNHS', 'BOUCHER-NEUHAUSER SYNDROME', 'SPINOCEREBELLAR ATAXIA, HYPOGONADOTROPIC HYPOGONADISM, AND CHORIORETINAL DYSTROPHY', 'ATAXIA-HYPOGONADISM-CHOROIDAL DYSTROPHY SYNDROME']",19
17421,MONDO:0007524,"['EHLERS-DANLOS SYNDROME, VASCULAR TYPE, AUTOSOMAL DOMINANT', 'EHLERS-DANLOS SYNDROME, TYPE IV, AUTOSOMAL DOMINANT', 'EHLERS-DANLOS SYNDROME, VASCULAR TYPE; EDSVASC', 'EHLERS-DANLOS SYNDROME, SACK-BARABAS TYPE', 'EHLERS-DANLOS SYNDROME, ARTERIAL TYPE', 'AUTOSOMAL DOMINANT TYPE IV EHLERS-DANLOS SYNDROME', 'EHLERS-DANLOS SYNDROME, ECCHYMOTIC TYPE', 'EDSVASC', 'AUTOSOMAL DOMINANT EHLERS-DANLOS SYNDROME, VASCULAR TYPE']",25
17422,MONDO:0007523,"['EHLERS-DANLOS SYNDROME TYPE 3 (FORMERLY)', 'EHLERS-DANLOS SYNDROME TYPE 3', 'HT-EDS', 'BENIGN JOINT HYPERMOBILITY SYNDROME', 'EHLERS-DANLOS SYNDROME, HYPERMOBILE TYPE', 'EDS III', 'BJHS', 'EHLERS-DANLOS SYNDROME, TYPE 3', 'EHLERS-DANLOS SYNDROME, HYPERMOBILITY TYPE; EDSHMB', 'EHLERS-DANLOS SYNDROME, TYPE III', 'EHLERS-DANLOS SYNDROME, HYPERMOBILITY TYPE', 'EDS3 (FORMERLY)', 'EDSHMB', 'EDS 3', 'HYPERMOBILE EDS', 'HYPERMOBILE EHLERS-DANLOS SYNDROME', 'BENIGN HYPERMOBILITY SYNDROME']",9
17423,MONDO:0007522,"['EHLERS-DANLOS SYNDROME, CLASSIC TYPE', 'EHLERS-DANLOS SYNDROME CLASSIC TYPE', 'EDS, CLASSIC TYPE', 'EHLERS-DANLOS SYNDROME, GRAVIS TYPE', 'EHLERS-DANLOS SYNDROME, CLASSIC TYPE, 1', 'EHLERS DANLOS SYNDROME, MITIS TYPE', 'EHLERS-DANLOS SYNDROME TYPE 1 (FORMERLY)', 'EHLERS-DANLOS SYNDROME TYPE 2', 'EHLERS DANLOS SYNDROME, MITIS TYPE, FORMERLY', 'EDSCL1', 'EHLERS-DANLOS SYNDROME, TYPE I, FORMERLY', 'EHLERS-DANLOS SYNDROME, TYPE I', 'EHLERS DANLOS SYNDROME, MILD CLASSIC TYPE, FORMERLY', 'EDS I', 'EHLERS-DANLOS SYNDROME TYPE 2 (FORMERLY)', 'EHLERS-DANLOS SYNDROME, SEVERE CLASSIC TYPE', 'EHLERS-DANLOS SYNDROME, CLASSIC TYPE, 1; EDSCL1', 'EHLERS-DANLOS SYNDROME, SEVERE CLASSIC TYPE, FORMERLY', 'EHLERS-DANLOS SYNDROME CLASSICAL TYPE', 'EHLERS-DANLOS SYNDROME, TYPE II', 'EHLERS-DANLOS SYNDROME, GRAVIS TYPE, FORMERLY', 'CLASSICAL EHLERS-DANLOS SYNDROME', 'EDS I, FORMERLY', 'EDS II', 'EDS II, FORMERLY', 'CLASSIC EHLERS-DANLOS SYNDROME', 'EHLERS DANLOS SYNDROME, MILD CLASSIC TYPE', 'EHLERS-DANLOS SYNDROME, TYPE II, FORMERLY']",30
17424,MONDO:0007527,"['EDS VIII', 'EHLERS-DANLOS SYNDROME TYPE 8', 'EHLERS-DANLOS SYNDROME, PERIODONTITIS TYPE', 'EHLERS-DANLOS SYNDROME, TYPE VIII (FORMERLY)', 'EHLERS-DANLOS SYNDROME, PERIODONTOSIS TYPE', 'EDS8 (FORMERLY)', 'EHLERS-DANLOS SYNDROME, TYPE 8', 'EDS VIII (FORMERLY)', 'EHLERS-DANLOS SYNDROME, TYPE VIII', 'PERIODONTAL EHLERS-DANLOS SYNDROME', 'PERIODONTAL EDS', 'EDS 8', 'EHLERS-DANLOS SYNDROME TYPE 8 (FORMERLY)']",24
17425,MONDO:0007526,"['B4GALT7-CDG', 'XGPT DEFICIENCY', 'GALACTOSYLTRANSFERASE I DEFICIENCY', 'DEFECTIVE BIOSYNTHESIS OF PROTEODERMATAN SULFATE', 'PDS', 'XYLOSYLPROTEIN 4-BETA-GALACTOSYLTRANSFERASE DEFICIENCY', 'EDS, PROGEROID TYPE', 'SPONDYLODYSPLASTIC EHLERS-DANLOS SYNDROME', 'PROTEODERMATAN SULFATE, DEFECTIVE BIOSYNTHESIS OF', 'EHLERS-DANLOS SYNDROME, SPONDYLODYSPLASTIC TYPE, 1; EDSSPD1', 'DERMATAN SULFATE PROTEOGLYCAN', 'EHLERS-DANLOS SYNDROME, PROGEROID TYPE', 'EHLERS-DANLOS SYNDROME WITH SHORT STATURE AND LIMB ANOMALIES', 'PDS, DEFECTIVE BIOSYNTHESIS OF', 'EHLERS-DANLOS SYNDROME, PROGEROID TYPE (FORMER)', 'GALACTOSYLTRANSFERASE 1 DEFICIENCY', 'EHLERS-DANLOS SYNDROME, SPONDYLODYSPLASTIC TYPE, 1', 'EHLERS-DANLOS SYNDROME PROGEROID TYPE']",42
17426,MONDO:0008988,"['ARGININOSUCCINATE SYNTHASE DEFICIENCY', 'ARGININOSUCCINIC ACID SYNTHETASE DEFICIENCY', 'ARGININOSUCCINIC ACID SYNTHASE DEFICIENCY', 'CITRULLINEMIA TYPE 1', 'CLASSIC CITRULLINEMIA', 'ARGININOSUCCINATE SYNTHETASE DEFICIENCY', 'ASS DEFICIENCY', 'CTLN1', 'CITRULLINURIA', 'CITRULLINEMIA, TYPE 1', 'CITRULLINEMIA, CLASSIC', 'CITRULLINEMIA 1', 'CTNL1', 'CITRULLINEMIA TYPE I']",23
17427,MONDO:0007525,"['EHLERS-DANLOS SYNDROME, TYPE VII', 'EDS VII', 'EHLERS-DANLOS SYNDROME TYPE 7', 'EHLERS-DANLOS SYNDROME, ARTHROCHALASIA TYPE', 'EHLERS-DANLOS SYNDROME, TYPE VIIA, AUTOSOMAL DOMINANT', 'EHLERS-DANLOS SYNDROME, ARTHROCHALASIA TYPE, 1; EDSARTH1', 'ARTHROCHALASIS MULTIPLEX CONGENITA', 'EHLERS-DANLOS SYNDROME, ARTHROCHALASIA TYPE, 1', 'EDS7A (FORMERLY)', 'ARTHROCHALASIA EDS', 'EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL DOMINANT', 'EHLERS-DANLOS SYNDROME TYPE 7A (FORMERLY)', 'EDSARTH1', 'ARTHROCHALASIA EHLERS-DANLOS SYNDROME', 'EDS VII, MUTANT PROCOLLAGEN TYPE', 'EHLERS-DANLOS SYNDROME, ARTHROCHALASIS TYPE']",20
17428,MONDO:0010066,"['SPLENIC HYPOPLASIA', 'ASPLENIA, ISOLATED CONGENITAL; ICAS', 'HYPOSPLENIA, ISOLATED CONGENITAL', 'ASPLENIA, ISOLATED CONGENITAL', 'ASPLENIA, FAMILIAL', 'FAMILIAL ISOLATED CONGENITAL ASPLENIA']",7
17429,http://purl.obolibrary.org/obo/OMIM_614172,,13
17430,http://purl.obolibrary.org/obo/OMIM_614173,,4
17431,http://purl.obolibrary.org/obo/OMIM_614170,,15
17432,http://purl.obolibrary.org/obo/OMIM_614171,,7
