HPO_ID,HP_Term,Frequency,GARD_IDS
HP:0008065,Aplasia/Hypoplasia of the skin,Very frequent (99-80%),GARD:0011910
HP:0008069,Neoplasm of the skin,Frequent (79-30%),GARD:0011910
HP:0008209,Premature ovarian insufficiency,Very frequent (99-80%),GARD:0011910
HP:0008283,Fasting hyperinsulinemia,Very frequent (99-80%),GARD:0011910
HP:0008419,Intervertebral disc degeneration,Frequent (79-30%),GARD:0011910
HP:0009064,Generalized lipodystrophy,Very frequent (99-80%),GARD:0011910
HP:0009726,Renal neoplasm,Frequent (79-30%),GARD:0011910
HP:0010721,Abnormal hair whorl,Very frequent (99-80%),GARD:0011910
HP:0011001,Increased bone mineral density,Occasional (29-5%),GARD:0011910
HP:0011362,Abnormal hair quantity,Very frequent (99-80%),GARD:0011910
HP:0040019,Finger clinodactyly,Occasional (29-5%),GARD:0011910
HP:0100013,Neoplasm of the breast,Frequent (79-30%),GARD:0011910
HP:0100031,Neoplasm of the thyroid gland,Frequent (79-30%),GARD:0011910
HP:0100526,Neoplasm of the lung,Frequent (79-30%),GARD:0011910
HP:0100578,Lipoatrophy,Very frequent (99-80%),GARD:0011910
HP:0100585,Telangiectasia of the skin,Very frequent (99-80%),GARD:0011910
HP:0100615,Ovarian neoplasm,Frequent (79-30%),GARD:0011910
HP:0100649,Neoplasm of the oral cavity,Frequent (79-30%),GARD:0011910
HP:0100659,Abnormality of the cerebral vasculature,Very frequent (99-80%),GARD:0011910
HP:0100679,Lack of skin elasticity,Very frequent (99-80%),GARD:0011910
HP:0100833,Neoplasm of the small intestine,Frequent (79-30%),GARD:0011910
HP:0100840,Aplasia/Hypoplasia of the eyebrow,Very frequent (99-80%),GARD:0011910
HP:0200042,Skin ulcer,Very frequent (99-80%),GARD:0011910
HP:0000952,Jaundice,Frequent (79-30%),GARD:0004483
HP:0000967,Petechiae,Occasional (29-5%),GARD:0004483
HP:0001250,Seizures,Occasional (29-5%),GARD:0004483
HP:0001276,Hypertonia,Occasional (29-5%),GARD:0004483
HP:0001744,Splenomegaly,Very frequent (99-80%),GARD:0004483
HP:0001875,Neutropenia,Frequent (79-30%),GARD:0004483
HP:0001876,Pancytopenia,Very frequent (99-80%),GARD:0004483
HP:0001945,Fever,Occasional (29-5%),GARD:0004483
HP:0002017,Nausea and vomiting,Occasional (29-5%),GARD:0004483
HP:0002113,Pulmonary infiltrates,Occasional (29-5%),GARD:0004483
HP:0002216,Premature graying of hair,Very frequent (99-80%),GARD:0004483
HP:0002240,Hepatomegaly,Very frequent (99-80%),GARD:0004483
HP:0002716,Lymphadenopathy,Frequent (79-30%),GARD:0004483
HP:0002721,Immunodeficiency,Very frequent (99-80%),GARD:0004483
HP:0003077,Hyperlipidemia,Frequent (79-30%),GARD:0004483
HP:0005599,Hypopigmentation of hair,Very frequent (99-80%),GARD:0004483
HP:0007443,Partial albinism,Very frequent (99-80%),GARD:0004483
HP:0007730,Iris hypopigmentation,Occasional (29-5%),GARD:0004483
HP:0012156,Hemophagocytosis,Very frequent (99-80%),GARD:0004483
HP:0000488,Retinopathy,Very frequent (99-80%),GARD:0002566
HP:0000639,Nystagmus,Very frequent (99-80%),GARD:0002566
HP:0000651,Diplopia,Very frequent (99-80%),GARD:0002566
HP:0001249,Intellectual disability,Frequent (79-30%),GARD:0002566
HP:0001250,Seizures,Very frequent (99-80%),GARD:0002566
HP:0001251,Ataxia,Very frequent (99-80%),GARD:0002566
HP:0001263,Global developmental delay,Frequent (79-30%),GARD:0002566
HP:0001276,Hypertonia,Very frequent (99-80%),GARD:0002566
HP:0001290,Generalized hypotonia,Very frequent (99-80%),GARD:0002566
HP:0002216,Premature graying of hair,Very frequent (99-80%),GARD:0002566
HP:0002514,Cerebral calcification,Occasional (29-5%),GARD:0002566
HP:0003077,Hyperlipidemia,Frequent (79-30%),GARD:0002566
HP:0007443,Partial albinism,Very frequent (99-80%),GARD:0002566
HP:0007730,Iris hypopigmentation,Very frequent (99-80%),GARD:0002566
HP:0011364,White hair,Very frequent (99-80%),GARD:0002566
HP:0100022,Abnormality of movement,Very frequent (99-80%),GARD:0002566
HP:0000488,Retinopathy,Very frequent (99-80%),GARD:0005897
HP:0000505,Visual impairment,Very frequent (99-80%),GARD:0005897
HP:0000512,Abnormal electroretinogram,Very frequent (99-80%),GARD:0005897
HP:0000618,Blindness,Very frequent (99-80%),GARD:0005897
HP:0000649,Abnormality of visual evoked potentials,Very frequent (99-80%),GARD:0005897
HP:0000708,Behavioral abnormality,Very frequent (99-80%),GARD:0005897
HP:0000726,Dementia,Very frequent (99-80%),GARD:0005897
HP:0001251,Ataxia,Very frequent (99-80%),GARD:0005897
HP:0001268,Mental deterioration,Very frequent (99-80%),GARD:0005897
HP:0002069,Generalized tonic-clonic seizures,Very frequent (99-80%),GARD:0005897
HP:0002071,Abnormality of extrapyramidal motor function,Very frequent (99-80%),GARD:0005897
HP:0002167,Neurological speech impairment,Very frequent (99-80%),GARD:0005897
HP:0002333,Motor deterioration,Very frequent (99-80%),GARD:0005897
HP:0002353,EEG abnormality,Very frequent (99-80%),GARD:0005897
HP:0007256,Abnormal pyramidal sign,Very frequent (99-80%),GARD:0005897
HP:0007359,Focal-onset seizure,Very frequent (99-80%),GARD:0005897
HP:0007730,Iris hypopigmentation,Very frequent (99-80%),GARD:0005897
HP:0000252,Microcephaly,Very frequent (99-80%),GARD:0009447
HP:0000512,Abnormal electroretinogram,Very frequent (99-80%),GARD:0009447
HP:0000572,Visual loss,Very frequent (99-80%),GARD:0009447
HP:0000618,Blindness,Very frequent (99-80%),GARD:0009447
HP:0000648,Optic atrophy,Very frequent (99-80%),GARD:0009447
HP:0000649,Abnormality of visual evoked potentials,Very frequent (99-80%),GARD:0009447
HP:0000733,Stereotypy,Very frequent (99-80%),GARD:0009447
HP:0000737,Irritability,Very frequent (99-80%),GARD:0009447
HP:0001250,Seizures,Very frequent (99-80%),GARD:0009447
HP:0001251,Ataxia,Very frequent (99-80%),GARD:0009447
HP:0001257,Spasticity,Very frequent (99-80%),GARD:0009447
HP:0001268,Mental deterioration,Very frequent (99-80%),GARD:0009447
HP:0001290,Generalized hypotonia,Very frequent (99-80%),GARD:0009447
HP:0001336,Myoclonus,Very frequent (99-80%),GARD:0009447
HP:0002059,Cerebral atrophy,Very frequent (99-80%),GARD:0009447
HP:0002333,Motor deterioration,Very frequent (99-80%),GARD:0009447
HP:0002353,EEG abnormality,Very frequent (99-80%),GARD:0009447
HP:0007754,Macular dystrophy,Very frequent (99-80%),GARD:0009447
HP:0000572,Visual loss,Occasional (29-5%),GARD:0010973
HP:0000648,Optic atrophy,Occasional (29-5%),GARD:0010973
HP:0000725,Psychotic episodes,Very frequent (99-80%),GARD:0010973
HP:0000726,Dementia,Very frequent (99-80%),GARD:0010973
HP:0001251,Ataxia,Very frequent (99-80%),GARD:0010973
HP:0001268,Mental deterioration,Very frequent (99-80%),GARD:0010973
HP:0001336,Myoclonus,Very frequent (99-80%),GARD:0010973
HP:0002071,Abnormality of extrapyramidal motor function,Very frequent (99-80%),GARD:0010973
HP:0002123,Generalized myoclonic seizures,Very frequent (99-80%),GARD:0010973
HP:0002310,Orofacial dyskinesia,Very frequent (99-80%),GARD:0010973
HP:0002333,Motor deterioration,Very frequent (99-80%),GARD:0010973
HP:0007256,Abnormal pyramidal sign,Very frequent (99-80%),GARD:0010973
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0000894
HP:0002123,Generalized myoclonic seizures,Very frequent (99-80%),GARD:0000894
HP:0005979,Metabolic ketoacidosis,Very frequent (99-80%),GARD:0000894
HP:0000365,Hearing impairment,Frequent (79-30%),GARD:0000894
HP:0000648,Optic atrophy,Frequent (79-30%),GARD:0000894
HP:0001096,Keratoconjunctivitis,Frequent (79-30%),GARD:0000894
HP:0001251,Ataxia,Frequent (79-30%),GARD:0000894
HP:0001263,Global developmental delay,Frequent (79-30%),GARD:0000894
HP:0001596,Alopecia,Frequent (79-30%),GARD:0000894
HP:0007549,Desquamation of skin soon after birth,Frequent (79-30%),GARD:0000894
HP:0011127,Perioral eczema,Frequent (79-30%),GARD:0000894
HP:0000545,Myopia,Occasional (29-5%),GARD:0000894
HP:0001123,Visual field defect,Occasional (29-5%),GARD:0000894
HP:0001254,Lethargy,Occasional (29-5%),GARD:0000894
HP:0001259,Coma,Occasional (29-5%),GARD:0000894
HP:0001276,Hypertonia,Occasional (29-5%),GARD:0000894
HP:0001317,Abnormal cerebellum morphology,Occasional (29-5%),GARD:0000894
HP:0001324,Muscle weakness,Occasional (29-5%),GARD:0000894
HP:0001510,Growth delay,Occasional (29-5%),GARD:0000894
HP:0002104,Apnea,Occasional (29-5%),GARD:0000894
HP:0002841,Recurrent fungal infections,Occasional (29-5%),GARD:0000894
HP:0002883,Hyperventilation,Occasional (29-5%),GARD:0000894
HP:0006511,Laryngeal stridor,Occasional (29-5%),GARD:0000894
HP:0007730,Iris hypopigmentation,Occasional (29-5%),GARD:0000894
HP:0000518,Cataract,Very frequent (99-80%),GARD:0005392
HP:0000952,Jaundice,Very frequent (99-80%),GARD:0005392
HP:0001249,Intellectual disability,Very frequent (99-80%),GARD:0005392
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0005392
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0005392
HP:0001510,Growth delay,Very frequent (99-80%),GARD:0005392
HP:0001744,Splenomegaly,Very frequent (99-80%),GARD:0005392
HP:0001824,Weight loss,Very frequent (99-80%),GARD:0005392
HP:0002017,Nausea and vomiting,Very frequent (99-80%),GARD:0005392
HP:0002240,Hepatomegaly,Very frequent (99-80%),GARD:0005392
HP:0003355,Aminoaciduria,Very frequent (99-80%),GARD:0005392
HP:0004915,Impairment of galactose metabolism,Very frequent (99-80%),GARD:0005392
HP:0011968,Feeding difficulties,Very frequent (99-80%),GARD:0005392
HP:0000137,Abnormality of the ovary,Very frequent (99-80%),GARD:0013639
HP:0000518,Cataract,Frequent (79-30%),GARD:0013639
HP:0000868,Decreased fertility in females,Frequent (79-30%),GARD:0013639
HP:0000939,Osteoporosis,Very frequent (99-80%),GARD:0013639
HP:0000952,Jaundice,Very frequent (99-80%),GARD:0013639
HP:0001249,Intellectual disability,Frequent (79-30%),GARD:0013639
HP:0001251,Ataxia,Occasional (29-5%),GARD:0013639
HP:0001254,Lethargy,Occasional (29-5%),GARD:0013639
HP:0001260,Dysarthria,Occasional (29-5%),GARD:0013639
HP:0001288,Gait disturbance,Occasional (29-5%),GARD:0013639
HP:0001337,Tremor,Occasional (29-5%),GARD:0013639
HP:0001399,Hepatic failure,Very frequent (99-80%),GARD:0013639
HP:0001508,Failure to thrive,Frequent (79-30%),GARD:0013639
HP:0001824,Weight loss,Very frequent (99-80%),GARD:0013639
HP:0001892,Abnormal bleeding,Very frequent (99-80%),GARD:0013639
HP:0001943,Hypoglycemia,Very frequent (99-80%),GARD:0013639
HP:0002017,Nausea and vomiting,Frequent (79-30%),GARD:0013639
HP:0003811,Neonatal death,Occasional (29-5%),GARD:0013639
HP:0004915,Impairment of galactose metabolism,Frequent (79-30%),GARD:0013639
HP:0009088,Speech articulation difficulties,Frequent (79-30%),GARD:0013639
HP:0011098,Speech apraxia,Frequent (79-30%),GARD:0013639
HP:0011968,Feeding difficulties,Frequent (79-30%),GARD:0013639
HP:0100022,Abnormality of movement,Occasional (29-5%),GARD:0013639
HP:0100806,Sepsis,Occasional (29-5%),GARD:0013639
HP:0000737,Irritability,Very frequent (99-80%),GARD:0002721
HP:0001096,Keratoconjunctivitis,Very frequent (99-80%),GARD:0002721
HP:0001250,Seizures,Very frequent (99-80%),GARD:0002721
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0002721
HP:0001510,Growth delay,Very frequent (99-80%),GARD:0002721
HP:0001824,Weight loss,Very frequent (99-80%),GARD:0002721
HP:0002017,Nausea and vomiting,Very frequent (99-80%),GARD:0002721
HP:0002039,Anorexia,Very frequent (99-80%),GARD:0002721
HP:0011127,Perioral eczema,Very frequent (99-80%),GARD:0002721
HP:0001987,Hyperammonemia,Frequent (79-30%),GARD:0002721
HP:0001992,Organic aciduria,Frequent (79-30%),GARD:0002721
HP:0002098,Respiratory distress,Frequent (79-30%),GARD:0002721
HP:0002789,Tachypnea,Frequent (79-30%),GARD:0002721
HP:0000964,Eczema,Occasional (29-5%),GARD:0002721
HP:0001251,Ataxia,Occasional (29-5%),GARD:0002721
HP:0001254,Lethargy,Occasional (29-5%),GARD:0002721
HP:0001259,Coma,Occasional (29-5%),GARD:0002721
HP:0001596,Alopecia,Occasional (29-5%),GARD:0002721
HP:0001873,Thrombocytopenia,Occasional (29-5%),GARD:0002721
HP:0007549,Desquamation of skin soon after birth,Occasional (29-5%),GARD:0002721
HP:0000825,Hyperinsulinemic hypoglycemia,Very frequent (99-80%),GARD:0002818
HP:0001985,Hypoketotic hypoglycemia,Very frequent (99-80%),GARD:0002818
HP:0001988,Recurrent hypoglycemia,Very frequent (99-80%),GARD:0002818
HP:0008283,Fasting hyperinsulinemia,Very frequent (99-80%),GARD:0002818
HP:0030794,Abnormal C-peptide level,Very frequent (99-80%),GARD:0002818
HP:0001250,Seizures,Frequent (79-30%),GARD:0002818
HP:0001324,Muscle weakness,Frequent (79-30%),GARD:0002818
HP:0002378,Hand tremor,Frequent (79-30%),GARD:0002818
HP:0012378,Fatigue,Frequent (79-30%),GARD:0002818
HP:0001259,Coma,Occasional (29-5%),GARD:0002818
HP:0005978,Type II diabetes mellitus,Occasional (29-5%),GARD:0002818
HP:0002270,Abnormality of the autonomic nervous system,Very rare (<4-1%),GARD:0002818
HP:0012638,Abnormality of nervous system physiology,Very rare (<4-1%),GARD:0002818
HP:0000662,Nyctalopia,Occasional (29-5%),GARD:0009813
HP:0000939,Osteoporosis,Occasional (29-5%),GARD:0009813
HP:0000952,Jaundice,Very frequent (99-80%),GARD:0009813
HP:0000989,Pruritus,Occasional (29-5%),GARD:0009813
HP:0001080,Biliary tract abnormality,Very frequent (99-80%),GARD:0009813
HP:0001394,Cirrhosis,Occasional (29-5%),GARD:0009813
HP:0001508,Failure to thrive,Very frequent (99-80%),GARD:0009813
HP:0001744,Splenomegaly,Frequent (79-30%),GARD:0009813
HP:0001892,Abnormal bleeding,Occasional (29-5%),GARD:0009813
HP:0001928,Abnormality of coagulation,Frequent (79-30%),GARD:0009813
HP:0002024,Malabsorption,Very frequent (99-80%),GARD:0009813
HP:0002239,Gastrointestinal hemorrhage,Frequent (79-30%),GARD:0009813
HP:0002240,Hepatomegaly,Very frequent (99-80%),GARD:0009813
HP:0002910,Elevated hepatic transaminase,Very frequent (99-80%),GARD:0009813
HP:0006566,Neonatal cholestatic liver disease,Very frequent (99-80%),GARD:0009813
HP:0009830,Peripheral neuropathy,Occasional (29-5%),GARD:0009813
HP:0000505,Visual impairment,Occasional (29-5%),GARD:0006450
HP:0001681,Angina pectoris,Occasional (29-5%),GARD:0006450
HP:0001744,Splenomegaly,Occasional (29-5%),GARD:0006450
HP:0002240,Hepatomegaly,Occasional (29-5%),GARD:0006450
HP:0002621,Atherosclerosis,Occasional (29-5%),GARD:0006450
HP:0002716,Lymphadenopathy,Occasional (29-5%),GARD:0006450
HP:0003233,Decreased HDL cholesterol concentration,Very frequent (99-80%),GARD:0006450
HP:0007957,Corneal opacity,Very frequent (99-80%),GARD:0006450
HP:0000214,Lip telangiectasia,Very frequent (99-80%),GARD:0009161
HP:0000280,Coarse facial features,Frequent (79-30%),GARD:0009161
HP:0000360,Tinnitus,Frequent (79-30%),GARD:0009161
HP:0000365,Hearing impairment,Frequent (79-30%),GARD:0009161
HP:0000962,Hyperkeratosis,Very frequent (99-80%),GARD:0009161
HP:0001004,Lymphedema,Frequent (79-30%),GARD:0009161
HP:0001071,Angiokeratoma corporis diffusum,Very frequent (99-80%),GARD:0009161
HP:0001256,"Intellectual disability, mild",Very frequent (99-80%),GARD:0009161
HP:0001482,Subcutaneous nodule,Very frequent (99-80%),GARD:0009161
HP:0001640,Cardiomegaly,Frequent (79-30%),GARD:0009161
HP:0002321,Vertigo,Very frequent (99-80%),GARD:0009161
HP:0005280,Depressed nasal bridge,Frequent (79-30%),GARD:0009161
HP:0007428,Telangiectasia of the oral mucosa,Very frequent (99-80%),GARD:0009161
HP:0007759,Opacification of the corneal stroma,Frequent (79-30%),GARD:0009161
HP:0009830,Peripheral neuropathy,Frequent (79-30%),GARD:0009161
HP:0012471,Thick vermilion border,Frequent (79-30%),GARD:0009161
HP:0100585,Telangiectasia of the skin,Very frequent (99-80%),GARD:0009161
HP:0200034,Papule,Very frequent (99-80%),GARD:0009161
HP:0000486,Strabismus,Very frequent (99-80%),GARD:0003903
HP:0000518,Cataract,Very frequent (99-80%),GARD:0003903
HP:0000717,Autism,Very frequent (99-80%),GARD:0003903
HP:0001249,Intellectual disability,Very frequent (99-80%),GARD:0003903
HP:0001250,Seizures,Very frequent (99-80%),GARD:0003903
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0003903
HP:0001639,Hypertrophic cardiomyopathy,Frequent (79-30%),GARD:0003903
HP:0002240,Hepatomegaly,Frequent (79-30%),GARD:0003903
HP:0000238,Hydrocephalus,Very frequent (99-80%),GARD:0003579
HP:0000252,Microcephaly,Very frequent (99-80%),GARD:0003579
HP:0000488,Retinopathy,Very frequent (99-80%),GARD:0003579
HP:0000980,Pallor,Very frequent (99-80%),GARD:0003579
HP:0001250,Seizures,Very frequent (99-80%),GARD:0003579
HP:0001254,Lethargy,Very frequent (99-80%),GARD:0003579
HP:0001508,Failure to thrive,Very frequent (99-80%),GARD:0003579
HP:0001980,Megaloblastic bone marrow,Very frequent (99-80%),GARD:0003579
HP:0002039,Anorexia,Very frequent (99-80%),GARD:0003579
HP:0012378,Fatigue,Very frequent (99-80%),GARD:0003579
HP:0000708,Behavioral abnormality,Very frequent (99-80%),GARD:0003579
HP:0000980,Pallor,Very frequent (99-80%),GARD:0003579
HP:0001249,Intellectual disability,Very frequent (99-80%),GARD:0003579
HP:0001250,Seizures,Very frequent (99-80%),GARD:0003579
HP:0001254,Lethargy,Very frequent (99-80%),GARD:0003579
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0003579
HP:0001288,Gait disturbance,Very frequent (99-80%),GARD:0003579
HP:0001508,Failure to thrive,Very frequent (99-80%),GARD:0003579
HP:0001980,Megaloblastic bone marrow,Very frequent (99-80%),GARD:0003579
HP:0002039,Anorexia,Very frequent (99-80%),GARD:0003579
HP:0012378,Fatigue,Very frequent (99-80%),GARD:0003579
HP:0100022,Abnormality of movement,Very frequent (99-80%),GARD:0003579
HP:0000709,Psychosis,Frequent (79-30%),GARD:0003584
HP:0000988,Skin rash,Very frequent (99-80%),GARD:0003584
HP:0001250,Seizures,Very frequent (99-80%),GARD:0003584
HP:0001251,Ataxia,Frequent (79-30%),GARD:0003584
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0003584
HP:0001254,Lethargy,Very frequent (99-80%),GARD:0003584
HP:0001508,Failure to thrive,Very frequent (99-80%),GARD:0003584
HP:0001980,Megaloblastic bone marrow,Very frequent (99-80%),GARD:0003584
HP:0002376,Developmental regression,Frequent (79-30%),GARD:0003584
HP:0008872,Feeding difficulties in infancy,Very frequent (99-80%),GARD:0003584
HP:0010280,Stomatitis,Very frequent (99-80%),GARD:0003584
HP:0000708,Behavioral abnormality,Very frequent (99-80%),GARD:0006619
HP:0000716,Depressivity,Very frequent (99-80%),GARD:0006619
HP:0000737,Irritability,Very frequent (99-80%),GARD:0006619
HP:0000739,Anxiety,Very frequent (99-80%),GARD:0006619
HP:0000963,Thin skin,Very frequent (99-80%),GARD:0006619
HP:0000992,Cutaneous photosensitivity,Frequent (79-30%),GARD:0006619
HP:0000998,Hypertrichosis,Occasional (29-5%),GARD:0006619
HP:0001034,Hypermelanotic macule,Frequent (79-30%),GARD:0006619
HP:0001250,Seizures,Occasional (29-5%),GARD:0006619
HP:0001289,Confusion,Very frequent (99-80%),GARD:0006619
HP:0001649,Tachycardia,Occasional (29-5%),GARD:0006619
HP:0002017,Nausea and vomiting,Very frequent (99-80%),GARD:0006619
HP:0002019,Constipation,Frequent (79-30%),GARD:0006619
HP:0002027,Abdominal pain,Very frequent (99-80%),GARD:0006619
HP:0002203,Respiratory paralysis,Occasional (29-5%),GARD:0006619
HP:0002367,Visual hallucinations,Occasional (29-5%),GARD:0006619
HP:0002829,Arthralgia,Occasional (29-5%),GARD:0006619
HP:0002902,Hyponatremia,Occasional (29-5%),GARD:0006619
HP:0003326,Myalgia,Very frequent (99-80%),GARD:0006619
HP:0008066,Abnormal blistering of the skin,Frequent (79-30%),GARD:0006619
HP:0008765,Auditory hallucinations,Occasional (29-5%),GARD:0006619
HP:0000016,Urinary retention,Very frequent (99-80%),GARD:0005732
HP:0000083,Renal insufficiency,Occasional (29-5%),GARD:0005732
HP:0000708,Behavioral abnormality,Very frequent (99-80%),GARD:0005732
HP:0000716,Depressivity,Very frequent (99-80%),GARD:0005732
HP:0000738,Hallucinations,Occasional (29-5%),GARD:0005732
HP:0000739,Anxiety,Very frequent (99-80%),GARD:0005732
HP:0000822,Hypertension,Frequent (79-30%),GARD:0005732
HP:0000975,Hyperhidrosis,Frequent (79-30%),GARD:0005732
HP:0001250,Seizures,Very frequent (99-80%),GARD:0005732
HP:0001254,Lethargy,Occasional (29-5%),GARD:0005732
HP:0001324,Muscle weakness,Very frequent (99-80%),GARD:0005732
HP:0001402,Hepatocellular carcinoma,Occasional (29-5%),GARD:0005732
HP:0001824,Weight loss,Occasional (29-5%),GARD:0005732
HP:0002017,Nausea and vomiting,Very frequent (99-80%),GARD:0005732
HP:0002019,Constipation,Frequent (79-30%),GARD:0005732
HP:0002027,Abdominal pain,Very frequent (99-80%),GARD:0005732
HP:0002039,Anorexia,Very frequent (99-80%),GARD:0005732
HP:0002385,Paraparesis,Occasional (29-5%),GARD:0005732
HP:0002829,Arthralgia,Occasional (29-5%),GARD:0005732
HP:0002902,Hyponatremia,Occasional (29-5%),GARD:0005732
HP:0003077,Hyperlipidemia,Occasional (29-5%),GARD:0005732
HP:0003326,Myalgia,Very frequent (99-80%),GARD:0005732
HP:0003401,Paresthesia,Frequent (79-30%),GARD:0005732
HP:0006597,Diaphragmatic paralysis,Occasional (29-5%),GARD:0005732
HP:0006824,Cranial nerve paralysis,Occasional (29-5%),GARD:0005732
HP:0011675,Arrhythmia,Frequent (79-30%),GARD:0005732
HP:0012086,Abnormal urinary color,Very frequent (99-80%),GARD:0005732
HP:0100735,Hypertensive crisis,Frequent (79-30%),GARD:0005732
HP:0100785,Insomnia,Very frequent (99-80%),GARD:0005732
HP:0000495,Recurrent corneal erosions,Occasional (29-5%),GARD:0004446
HP:0000498,Blepharitis,Occasional (29-5%),GARD:0004446
HP:0000656,Ectropion,Occasional (29-5%),GARD:0004446
HP:0000938,Osteopenia,Frequent (79-30%),GARD:0004446
HP:0000987,Atypical scarring of skin,Very frequent (99-80%),GARD:0004446
HP:0000992,Cutaneous photosensitivity,Very frequent (99-80%),GARD:0004446
HP:0000998,Hypertrichosis,Very frequent (99-80%),GARD:0004446
HP:0001000,Abnormality of skin pigmentation,Occasional (29-5%),GARD:0004446
HP:0001072,Thickened skin,Occasional (29-5%),GARD:0004446
HP:0001096,Keratoconjunctivitis,Occasional (29-5%),GARD:0004446
HP:0001155,Abnormality of the hand,Very frequent (99-80%),GARD:0004446
HP:0001581,Recurrent skin infections,Very frequent (99-80%),GARD:0004446
HP:0001744,Splenomegaly,Very frequent (99-80%),GARD:0004446
HP:0001760,Abnormality of the foot,Very frequent (99-80%),GARD:0004446
HP:0001790,Nonimmune hydrops fetalis,Occasional (29-5%),GARD:0004446
HP:0001873,Thrombocytopenia,Occasional (29-5%),GARD:0004446
HP:0001878,Hemolytic anemia,Very frequent (99-80%),GARD:0004446
HP:0002721,Immunodeficiency,Frequent (79-30%),GARD:0004446
HP:0002757,Recurrent fractures,Frequent (79-30%),GARD:0004446
HP:0008066,Abnormal blistering of the skin,Very frequent (99-80%),GARD:0004446
HP:0010472,Abnormality of the heme biosynthetic pathway,Very frequent (99-80%),GARD:0004446
HP:0012086,Abnormal urinary color,Very frequent (99-80%),GARD:0004446
HP:0000238,Hydrocephalus,Very frequent (99-80%),GARD:0009841
HP:0000256,Macrocephaly,Very frequent (99-80%),GARD:0009841
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0009841
HP:0001305,Dandy-Walker malformation,Very frequent (99-80%),GARD:0009841
HP:0003198,Myopathy,Very frequent (99-80%),GARD:0009841
HP:0001250,Seizures,Very frequent (99-80%),GARD:0010767
HP:0001399,Hepatic failure,Very frequent (99-80%),GARD:0010767
HP:0001508,Failure to thrive,Very frequent (99-80%),GARD:0010767
HP:0000098,Tall stature,Very frequent (99-80%),GARD:0009828
HP:0006887,"Intellectual disability, progressive",Very frequent (99-80%),GARD:0009828
HP:0010864,"Intellectual disability, severe",Very frequent (99-80%),GARD:0009828
HP:0001250,Seizures,Very frequent (99-80%),GARD:0009839
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0009839
HP:0001399,Hepatic failure,Very frequent (99-80%),GARD:0009839
HP:0100543,Cognitive impairment,Very frequent (99-80%),GARD:0009839
HP:0000112,Nephropathy,Frequent (79-30%),GARD:0009838
HP:0000135,Hypogonadism,Frequent (79-30%),GARD:0009838
HP:0000252,Microcephaly,Very frequent (99-80%),GARD:0009838
HP:0001250,Seizures,Very frequent (99-80%),GARD:0009838
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0009838
HP:0001399,Hepatic failure,Frequent (79-30%),GARD:0009838
HP:0001639,Hypertrophic cardiomyopathy,Frequent (79-30%),GARD:0009838
HP:0010978,Abnormality of immune system physiology,Frequent (79-30%),GARD:0009838
HP:0000518,Cataract,Very frequent (99-80%),GARD:0009836
HP:0000612,Iris coloboma,Very frequent (99-80%),GARD:0009836
HP:0000639,Nystagmus,Very frequent (99-80%),GARD:0009836
HP:0001250,Seizures,Very frequent (99-80%),GARD:0009836
HP:0100543,Cognitive impairment,Very frequent (99-80%),GARD:0009836
HP:0000091,Abnormality of the renal tubule,Very frequent (99-80%),GARD:0009834
HP:0000518,Cataract,Frequent (79-30%),GARD:0009834
HP:0001004,Lymphedema,Very frequent (99-80%),GARD:0009834
HP:0001399,Hepatic failure,Very frequent (99-80%),GARD:0009834
HP:0000078,Abnormality of the genital system,Frequent (79-30%),GARD:0009833
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0009833
HP:0010978,Abnormality of immune system physiology,Frequent (79-30%),GARD:0009833
HP:0100543,Cognitive impairment,Very frequent (99-80%),GARD:0009833
HP:0000478,Abnormality of the eye,Very frequent (99-80%),GARD:0009832
HP:0000504,Abnormality of vision,Very frequent (99-80%),GARD:0009832
HP:0001250,Seizures,Very frequent (99-80%),GARD:0009832
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0009832
HP:0100543,Cognitive impairment,Very frequent (99-80%),GARD:0009832
HP:0000252,Microcephaly,Very frequent (99-80%),GARD:0009831
HP:0000478,Abnormality of the eye,Very frequent (99-80%),GARD:0009831
HP:0000504,Abnormality of vision,Very frequent (99-80%),GARD:0009831
HP:0001250,Seizures,Very frequent (99-80%),GARD:0009831
HP:0001252,Muscular hypotonia,Very frequent (99-80%),GARD:0009831
HP:0011344,Severe global developmental delay,Very frequent (99-80%),GARD:0009831
HP:0000252,Microcephaly,Very frequent (99-80%),GARD:0009827
HP:0000478,Abnormality of the eye,Very frequent (99-80%),GARD:0009827
HP:0000504,Abnormality of vision,Very frequent (99-80%),GARD:0009827
HP:0001250,Seizures,Very frequent (99-80%),GARD:0009827
